PROJECT_RID,LSite,REF_MACRO_SAMPLE_TYPE.MACRO_SAMPLE_TYPE_NAME,ACTIVITY_NO,SAMPLE_NO,Stream,Date,TAXA_COUNT,INDIVIDUALS_COUNT,EPT_INDEX,PCT_ORTHOCLADIINAE_TANYTARSINI,PCT_NONINSECT_NO_ASTACIDAE,DIPTERA_TAXA,PCT_INTOLERANT,PCT_TOLERANT,PCT_PREDATORS_FFG_1,PCT_SHREDDERS_SCRAPPERS_FFG_1,PCT_COLLECTOR_FILTERERS_FFG_1,PCT_SPRAWLERS,12-Digit HUC
811,WWL020-0058,MHAB,AA42172,060724201,Fish Creek,24-Jul-06,33,109,4,25,14.68,6,14.68,5.5,19.27,1.83,4.59,0,051202020209
811,WWL020-0058,MHAB,AA44028,060724202,Fish Creek,24-Jul-06,39,140,6,42.86,15,9,20,2.14,25.71,6.43,2.14,0.71,051202020209
811,WWL040-0057,MHAB,AA42168,060724203,Richland Creek,24-Jul-06,54,218,4,54.55,5.96,14,19.72,3.67,18.81,5.96,5.05,2.75,051202020305
811,WWU150-0046,MHAB,AA42161,060724103,White Lick Creek,24-Jul-06,28,146,5,10,4.79,6,36.99,0,6.16,12.33,41.1,0.68,051202011302
811,WWU150-0045,MHAB,AA42152,060724104,White Lick Creek,24-Jul-06,36,139,10,14.29,0,10,43.88,0,9.35,4.32,23.74,0.72,051202011303
811,WWL040-0056,MHAB,AA42158,060724204,Plummer Creek,24-Jul-06,58,307,7,45.95,19.22,16,10.75,4.56,19.87,6.19,15.31,2.61,051202020309
811,WWU150-0047,MHAB,AA42169,060724105,East Fork White Lick Creek,24-Jul-06,29,129,7,66.67,15.5,5,39.53,5.43,3.1,15.5,29.46,3.1,051202011308
811,WWL050-0038,MHAB,AA42171,060725201,Timmons Ditch,25-Jul-06,35,538,1,33.33,74.54,5,0,44.61,9.29,0.93,0,0.19,051202020505
811,WWL080-0041,MHAB,AA42166,060725202,Killion Canal,25-Jul-06,40,124,6,27.27,12.9,9,25,8.06,20.16,8.06,15.32,2.42,051202020707
811,WWL090-0031,MHAB,AA42157,060725203,Veale Creek,25-Jul-06,32,164,2,45.45,7.93,9,10.37,4.88,31.71,33.54,4.27,0,051202020902
811,WPA040-0038,MHAB,AA42180,060725204,Altar Creek,25-Jul-06,66,311,3,55.63,22.51,25,0.64,17.04,15.11,11.9,15.11,9,051202090406
811,WPA050-0016,MHAB,AA42210,060726201,Flat Creek,26-Jul-06,70,494,4,57.14,20.65,21,1.82,26.32,30.57,13.56,8.91,0.81,051202090501
811,WPA050-0017,MHAB,AA42215,060726202,Flat Creek,26-Jul-06,36,113,2,0,20.35,8,7.96,15.93,30.09,5.31,6.19,2.65,051202090501
811,WWU130-0048,MHAB,AA42159,060726101,Pleasant Run Creek,26-Jul-06,24,124,6,33.33,7.26,4,22.58,0,5.65,7.26,29.84,0,051202011206
811,WPA050-0014,MHAB,AA42199,060726203,Flat Creek,26-Jul-06,58,430,4,58.33,18.37,12,2.56,24.88,35.58,16.98,6.05,1.63,051202090502
811,WWL010-0045,MHAB,AA42160,060727101,Beanblossom Creek,27-Jul-06,41,108,2,15.38,28.7,8,5.56,24.07,29.63,10.19,5.56,0.93,051202020102
811,WPA040-0044,MHAB,AA42190,060731201,Green Creek,31-Jul-06,45,370,5,7.02,6.49,10,14.59,7.03,24.86,28.11,0.54,0.81,051202090301
811,WPA040-0044,MHAB,AA44029,060731202,Green Creek,31-Jul-06,55,385,3,6.58,12.47,18,26.23,15.58,24.42,15.84,1.3,1.82,051202090301
811,WPA010-0045,MHAB,AA42208,060731101,Youngs Creek,31-Jul-06,32,88,7,33.33,3.41,8,27.27,3.41,11.36,23.86,11.36,2.27,051202090102
811,WPA040-0048,MHAB,AA42202,060731203,Hunley Creek,31-Jul-06,58,303,9,44.44,11.88,18,7.26,15.51,29.37,16.83,8.58,1.32,051202090301
811,WPA040-0042,MHAB,AA42188,060731204,Tributary of Hunley Creek,31-Jul-06,16,36,1,0,30.56,4,0,44.44,25,25,2.78,2.78,051202090301
811,WPA060-0039,MHAB,AA42179,060801201,Rock Creek,01-Aug-06,56,237,4,50,19.83,21,6.75,8.02,33.33,2.95,28.27,3.8,051202090602
811,WPA010-0031,MHAB,AA42181,060801101,Ritter Creek,01-Aug-06,24,116,7,0,0.86,9,44.83,0,18.1,12.07,20.69,4.31,051202090105
811,WPA060-0046,MHAB,AA42207,060801202,Rock Creek,01-Aug-06,36,84,4,0,17.86,12,14.29,19.05,35.71,8.33,5.95,4.76,051202090602
811,WPA010-0034,MHAB,AA42189,060801102,Ritter Creek,01-Aug-06,23,61,5,7.14,18.03,9,8.2,18.03,24.59,13.11,4.92,1.64,051202090105
811,WPA070-0019,MHAB,AA42209,060801203,South Fork Patoka River,01-Aug-06,21,51,4,9.09,1.96,5,15.69,1.96,43.14,13.73,17.65,3.92,051202090701
811,WPA030-0017,MHAB,AA42211,060801103,Hall Creek,01-Aug-06,30,76,1,23.08,1.32,10,1.32,6.58,40.79,15.79,10.53,3.95,051202090201
811,WPA070-0018,MHAB,AA42196,060801204,South Fork Patoka River,01-Aug-06,13,14,2,0,7.14,2,14.29,7.14,64.29,0,7.14,7.14,051202090702
811,WPA020-0049,MHAB,AA42186,060801104,Leistner Creek,01-Aug-06,13,27,1,42.86,14.81,6,3.7,18.52,11.11,14.81,3.7,0,051202090402
811,WPA060-0048,MHAB,AA42214,060801205,Beadens Creek,01-Aug-06,59,233,5,46.99,4.72,20,10.3,1.29,22.75,6.44,17.6,12.02,051202090601
811,WPA080-0048,MHAB,AA42203,060802201,Keg Creek,02-Aug-06,40,213,3,1.69,3.76,9,1.41,53.52,50.23,7.04,1.41,1.41,051202090801
811,WPA030-0014,MHAB,AA42183,060802101,Tributary of Flat Creek,02-Aug-06,19,36,2,16.67,13.89,5,8.33,13.89,25,2.78,2.78,2.78,051202090202
811,WPA080-0041,MHAB,AA42182,060802202,Hurricane Creek,02-Aug-06,38,245,1,8.33,54.69,5,0.82,43.67,12.24,46.53,7.35,0.41,051202090802
811,WPA030-0016,MHAB,AA42204,060802102,Flat Creek,02-Aug-06,23,118,6,0,2.54,5,54.24,1.69,21.19,4.24,27.97,1.69,051202090202
811,WPA010-0038,MHAB,AA42192,060807101,Patoka River,07-Aug-06,21,63,4,0,9.52,4,12.7,9.52,20.63,1.59,1.59,1.59,051202090102
811,WPA010-0042,MHAB,AA42200,060807102,Patoka River,07-Aug-06,43,124,2,0,13.71,8,4.84,8.06,23.39,8.87,3.23,1.61,051202090102
811,WPA020-0051,MHAB,AA42191,060807103,Polson Creek,07-Aug-06,25,77,2,60,9.09,5,16.88,18.18,51.95,12.99,1.3,0,051202090403
811,WPA020-0051,MHAB,AA44027,060807104,Polson Creek,07-Aug-06,29,88,3,40,3.41,5,15.91,3.41,47.73,10.23,0,0,051202090403
811,WPA030-0015,MHAB,AA42195,060808101,Hall Creek,08-Aug-06,31,120,2,7.69,5.83,6,1.67,5.83,66.67,10,0.83,4.17,051202090201
811,WPA030-0018,MHAB,AA42213,060808102,Hall Creek,08-Aug-06,36,121,4,18.75,2.48,7,4.13,10.74,54.55,4.96,2.48,0.83,051202090202
811,WPA080-0042,MHAB,AA42187,060905201,Patoka River,05-Sep-06,22,165,6,0,4.85,2,46.67,2.42,18.18,15.15,3.03,0,051202090807
811,WPA040-0039,MHAB,AA41584,060906201,Patoka River,06-Sep-06,36,109,7,44.83,9.17,9,33.94,2.75,23.85,3.67,25.69,0.92,051202090406
811,WPA040-0049,MHAB,AA41588,060906202,Patoka River,06-Sep-06,33,133,4,20.83,8.27,10,9.77,2.26,51.13,6.02,14.29,3.01,051202090406
811,WPA040-0049,MHAB,AA44542,060906203,Patoka River,06-Sep-06,27,103,0,6.67,10.68,9,1.94,5.83,61.17,12.62,6.8,3.88,051202090406
811,WPA020-0050,MHAB,AA41585,060906204,Patoka River,06-Sep-06,22,49,0,0,30.61,3,2.04,0,34.69,4.08,22.45,2.04,051202090404
811,WPA020-0058,MHAB,AA42973,060907201,Patoka River,07-Sep-06,20,47,4,6.25,2.13,7,21.28,8.51,21.28,4.26,0,4.26,051202090402
811,WPA020-0056,MHAB,AA41589,060907202,Patoka River,07-Sep-06,23,48,1,11.11,4.17,8,6.25,0,37.5,8.33,4.17,4.17,051202090402
811,WPA080-0045,MHAB,AA42193,060911201,Patoka River,11-Sep-06,31,189,6,0,5.82,5,14.29,2.12,55.56,14.81,4.23,0,051202090807
811,WPA080-0047,MHAB,AA42201,060911202,Patoka River,11-Sep-06,23,114,6,0,21.05,2,13.16,3.51,45.61,13.16,15.79,0,051202090806
811,WWU130-0047,MHAB,AA41573,061002101,West Fork White River,02-Oct-06,11,81,0,0,48.15,0,0,48.15,51.85,0,0,0,051202011201
811,WWL050-0036,MHAB,AA41576,061002201,West Fork White River,02-Oct-06,17,69,6,22.22,4.35,6,40.58,0,31.88,1.45,26.09,4.35,051202020506
811,WWL050-0036,MHAB,AA45122,061002202,West Fork White River,02-Oct-06,26,82,4,0,6.1,8,13.41,3.66,65.85,8.54,4.88,3.66,051202020506
811,WWL100-0023,MHAB,AA41579,061003201,White River,03-Oct-06,6,11,3,0,0,2,18.18,0,9.09,0,18.18,0,051202021003
811,WWL090-0030,MHAB,AA41575,061003202,West Fork White River,03-Oct-06,12,30,7,50,0,2,53.33,0,36.67,3.33,13.33,0,051202020907
811,WWL100-0021,MHAB,AA41574,061004201,White River,04-Oct-06,9,139,3,0,0,0,2.16,0,96.4,0.72,0,0,051202021007
811,WWE090-0043,MHAB,AA41577,061010201,Eel River,10-Oct-06,30,113,8,50,13.27,3,38.05,12.39,20.35,21.24,0.88,0,051202030805
811,WWL020-0057,MHAB,AA41581,061010101,West Fork White River,10-Oct-06,15,67,2,0,19.4,2,4.48,11.94,64.18,22.39,1.49,1.49,051202020202
811,WPA020-0052,MHAB,AA41586,061011201,Patoka River,11-Oct-06,6,6,1,0,16.67,0,16.67,0,16.67,16.67,0,0,051202090403
811,WWU140-0038,MHAB,AA41580,061011101,West Fork White River,11-Oct-06,25,103,7,25,6.8,5,43.69,2.91,33.98,0.97,7.77,0,051202011407
811,WPA060-0044,MHAB,AA42205,061011202,Patoka River,11-Oct-06,24,86,6,20,15.12,5,26.74,13.95,13.95,3.49,11.63,0,051202090604
811,WPA040-0047,MHAB,AA41587,061012201,Patoka River,12-Oct-06,14,24,4,0,12.5,2,8.33,12.5,50,8.33,4.17,0,051202090406
811,WWE060-0039,MHAB,AA42173,061012101,Mud Creek,12-Oct-06,29,94,5,95,9.57,6,19.15,9.57,31.91,14.89,1.06,4.26,051202030504
816,GMW080-0034,MHAB,AA47782,070716201,Whitewater River,16-Jul-07,59,229,20,45.16,3.06,16,44.1,2.18,13.54,7.42,19.21,2.62,050800030805
816,GMU110-0004,MHAB,AA47800,070716101,Armstrong Anderson Ditch,16-Jul-07,24,151,1,0,4.64,2,1.32,11.92,15.89,3.31,0,0,050800011004
816,GMW030-0026,MHAB,AA47791,070716102,Nolands Fork,16-Jul-07,48,199,4,15,35.68,9,5.03,39.2,24.12,12.06,0.5,0,050800030301
816,GMW030-0026,MHAB,AA50741,070716103,Nolands Fork,16-Jul-07,33,87,2,42.86,37.93,7,1.15,35.63,22.99,14.94,0,2.3,050800030301
816,GMW080-0043,MHAB,AA47776,070716202,Whitewater River,16-Jul-07,64,357,19,49.15,4.48,24,24.37,5.88,10.64,8.4,25.21,1.96,050800030805
816,GMW080-0040,MHAB,AA47802,070716203,Whitewater River,16-Jul-07,61,194,15,8.11,6.19,16,22.16,6.19,17.53,9.79,12.37,2.06,050800030804
816,GMW020-0036,MHAB,AA47808,070716104,Bloomingport Creek,16-Jul-07,29,82,4,16.67,15.85,6,8.54,9.76,7.32,14.63,1.22,1.22,050800030202
816,GMW020-0029,MHAB,AA47817,070716105,Greens Fork,16-Jul-07,36,82,7,18.18,13.41,10,8.54,0,15.85,12.2,6.1,2.44,050800030202
816,GMW020-0029,MHAB,AA50742,070716106,Greens Fork,16-Jul-07,45,115,9,46.15,9.57,13,13.91,10.43,33.04,6.96,11.3,0.87,050800030202
816,GMW080-0038,MHAB,AA47796,070717201,Sours Run,17-Jul-07,34,221,4,0,22.62,4,7.24,9.05,27.6,12.22,2.26,0.45,050800030808
816,GMW020-0033,MHAB,AA47784,070717101,Greens Fork,17-Jul-07,53,167,13,47.37,14.37,14,23.95,7.78,16.77,7.19,10.78,1.2,050800030203
816,GMW070-0091,MHAB,AA47809,070717203,East Fork Whitewater River,17-Jul-07,45,1559,9,85.4,52.73,22,1.54,26.11,0.13,0.58,3.14,0.19,050800030717
816,GMW010-0044,MHAB,AA47807,070717103,Morgan Creek,17-Jul-07,49,156,11,53.33,12.18,18,30.13,3.21,10.26,9.62,18.59,5.77,050800030101
816,GMW070-0100,MHAB,AA47789,070717204,Templeton Creek,17-Jul-07,45,173,3,5.94,5.2,13,1.73,10.4,10.4,4.05,2.89,0,050800030716
816,GMW010-0041,MHAB,AA47787,070717104,Bear Creek,17-Jul-07,23,66,1,0,10.61,5,24.24,6.06,13.64,28.79,3.03,0,050800030108
816,GMW070-0093,MHAB,AA47780,070717206,Bath Creek,17-Jul-07,34,215,4,0,32.56,6,10.7,34.88,17.21,34.42,0.93,1.86,050800030717
816,GMW070-0104,MHAB,AA47799,070717207,Dubois Creek,17-Jul-07,56,256,12,24.42,14.45,20,20.31,8.98,25.78,8.98,17.97,5.47,050800030714
816,GMW010-0035,MHAB,AA47815,070717106,Whitewater River,17-Jul-07,36,151,12,21.05,15.89,10,45.7,5.96,7.28,2.65,9.93,1.99,050800030108
816,GMW010-0035,MHAB,AA50745,070717107,Whitewater River,17-Jul-07,43,145,10,20,30.34,17,32.41,1.38,8.28,3.45,6.21,2.76,050800030108
816,GMW040-0040,MHAB,AA47779,070717208,Little Williams Creek,17-Jul-07,64,251,14,36.92,11.16,26,17.13,2.39,12.75,7.17,13.55,5.18,050800030403
816,GMW010-0045,MHAB,AA47777,070717108,Roy Run,17-Jul-07,35,104,9,5.56,20.19,8,24.04,4.81,16.35,16.35,5.77,0,050800030106
816,GMW040-0043,MHAB,AA47795,070717209,Whitewater River,17-Jul-07,70,382,17,67.27,2.09,29,24.61,6.02,21.2,1.83,24.87,2.88,050800030408
816,GMW040-0045,MHAB,AA47803,070718201,Bear Creek,18-Jul-07,58,165,4,16.98,6.06,25,17.58,2.42,18.79,9.09,16.97,7.27,050800030408
816,GMW040-0045,MHAB,AA50751,070718202,Bear Creek,18-Jul-07,69,193,10,20,8.81,34,26.94,7.77,11.92,19.17,13.47,6.22,050800030408
816,GMW070-0101,MHAB,AA47797,070718101,Elkhorn Creek,18-Jul-07,32,139,8,0,5.04,10,28.78,0.72,23.02,17.99,19.42,3.6,050800030708
816,GMW070-0109,MHAB,AA47775,070718102,East Fork Whitewater River,18-Jul-07,31,189,9,14.29,5.29,7,26.46,1.06,4.23,3.17,10.58,1.59,050800030707
816,GMW070-0109,MHAB,AA50746,070718103,East Fork Whitewater River,18-Jul-07,41,195,12,47.37,7.18,11,18.97,0.51,3.59,3.08,23.08,1.54,050800030707
816,GMW040-0036,MHAB,AA47814,070718203,Whitewater River,18-Jul-07,76,669,21,56.83,2.99,31,18.83,2.54,6.43,4.93,25.26,2.69,050800030408
816,GMW070-0092,MHAB,AA47778,070718104,Elkhorn Creek,18-Jul-07,31,97,8,22.22,21.65,8,24.74,1.03,9.28,15.46,11.34,1.03,050800030708
816,GMW070-0092,MHAB,AA50747,070718105,Elkhorn Creek,18-Jul-07,29,79,8,9.09,24.05,7,18.99,1.27,8.86,8.86,11.39,2.53,050800030708
816,GMW060-0021,MHAB,AA47804,070718204,Jim Run,18-Jul-07,55,241,16,0,6.64,7,30.71,1.24,16.6,24.07,6.22,2.49,050800030603
816,GMW040-0044,MHAB,AA47801,070718205,Whitewater River,18-Jul-07,69,1687,23,78.34,1.84,32,52.64,0.95,2.79,3.32,51.87,1.96,050800030408
816,GMW030-0025,MHAB,AA47790,070718106,Nolands Fork,18-Jul-07,25,75,1,0,26.67,11,1.33,21.33,24,2.67,1.33,5.33,050800030304
816,GMW060-0018,MHAB,AA47818,070723201,Whitewater River,23-Jul-07,75,567,18,62.9,5.47,20,48.15,5.11,12.7,6.17,22.57,3.35,050800030605
816,GML080-0002,MHAB,AA47810,070723101,West Fork Four Mile Run,23-Jul-07,28,71,0,33.33,38.03,8,7.04,11.27,23.94,25.35,7.04,0,050800020802
816,GMW060-0016,MHAB,AA47811,070723202,Whitewater River,23-Jul-07,72,306,20,46,9.15,20,36.6,7.19,14.71,6.54,11.11,2.61,050800030605
816,GML070-0004,MHAB,AA47794,070723102,Tributary of Church Creek,23-Jul-07,30,131,2,20,19.85,5,12.21,26.72,38.17,16.79,0.76,1.53,050800020602
816,GMW080-0036,MHAB,AA47788,070723203,Blue Creek,23-Jul-07,35,124,4,20,7.26,8,4.84,4.84,17.74,1.61,0.81,1.61,050800030802
816,GMW070-0080,MHAB,AA47812,070723103,Richland Creek,23-Jul-07,28,84,10,25,20.24,2,29.76,0,9.52,30.95,16.67,3.57,050800030713
816,GMW060-0022,MHAB,AA47805,070723204,Pipe Creek,23-Jul-07,45,191,10,5.26,9.95,8,12.57,4.19,23.56,9.95,2.62,1.57,050800030604
816,GMW070-0107,MHAB,AA47806,070723104,Silver Creek,23-Jul-07,41,173,7,29.63,13.29,13,28.9,8.09,8.09,18.5,31.21,0,050800030712
816,GMW050-0017,MHAB,AA47774,070724201,Salt Creek,24-Jul-07,52,293,6,14.29,17.75,12,7.85,6.83,14.68,16.38,4.78,2.05,050800030502
816,GMW070-0082,MHAB,AA47816,070724101,East Fork Whitewater River,24-Jul-07,41,91,12,16.13,7.69,14,13.19,1.1,26.37,5.49,3.3,7.69,050800030713
816,GMW050-0016,MHAB,AA47781,070724203,Salt Creek,24-Jul-07,63,530,18,7.5,6.04,11,27.74,0.38,6.42,9.81,16.42,1.7,050800030502
816,GMW050-0016,MHAB,AA50754,070724204,Salt Creek,24-Jul-07,41,325,12,0,6.46,8,24.92,0.31,3.38,13.54,4.31,1.23,050800030502
816,GMW020-0035,MHAB,AA47798,070724102,Whitewater River,24-Jul-07,23,52,2,4.55,0,7,5.77,5.77,25,11.54,1.92,3.85,050800030205
816,WEM020-0015,MHAB,AA47764,070724205,Graham Creek,24-Jul-07,59,440,10,26.79,3.18,20,37.5,0.68,10.91,12.05,41.36,3.18,051202070204
816,WED010-0047,MHAB,AA47743,070724103,Big Blue River,24-Jul-07,28,115,2,9.09,44.35,6,13.04,41.74,6.09,41.74,2.61,0.87,051202040102
816,WEM010-0016,MHAB,AA47746,070724206,Middle Fork Creek,24-Jul-07,32,130,7,40,53.08,7,8.46,3.08,5.38,13.85,5.38,2.31,051202070103
816,WEU010-0041,MHAB,AA47755,070724104,Clifty Creek,24-Jul-07,25,91,3,0,5.49,4,21.98,1.1,27.47,6.59,2.2,2.2,051202060101
816,WEM090-0012,MHAB,AA47753,070725201,Smart Ditch,25-Jul-07,62,624,2,0,8.97,10,0.32,13.94,73.24,4.01,2.08,1.12,051202070902
816,WEF020-0016,MHAB,AA47761,070725101,Ben Davis Creek,25-Jul-07,25,113,4,0,34.51,2,14.16,10.62,13.27,13.27,0.88,0,051202050401
816,WEL040-0010,MHAB,AA47763,070725202,Leatherwood Creek,25-Jul-07,55,227,6,50,15.86,13,15.86,5.29,12.33,5.73,18.5,1.76,051202081003
816,WEF040-0013,MHAB,AA47745,070725102,Mud Creek,25-Jul-07,31,130,4,8.33,24.62,8,26.92,5.38,3.85,13.08,4.62,1.54,051202050301
816,WEF040-0013,MHAB,AA50752,070725103,Mud Creek,25-Jul-07,22,94,4,6.06,21.28,5,3.19,6.38,5.32,4.26,3.19,3.19,051202050301
816,WEF020-0015,MHAB,AA47765,070725103,Flatrock River,25-Jul-07,41,152,8,0,27.63,4,18.42,4.61,13.16,11.18,17.11,0.66,051202050403
816,WEL060-0008,MHAB,AA47758,070725204,South Fork Salt Creek,25-Jul-07,41,285,3,12.28,16.84,12,1.05,11.93,48.07,7.02,2.46,10.18,051202080404
816,WED080-0019,MHAB,AA47759,070730101,Leather Run,30-Jul-07,19,52,3,0,7.69,3,15.38,0,15.38,17.31,11.54,3.85,051202040702
816,WED050-0016,MHAB,AA47754,070730102,Big Blue River,30-Jul-07,33,99,5,16.67,20.2,6,20.2,1.01,26.26,4.04,5.05,1.01,051202040807
816,WEL160-0028,MHAB,AA47760,070730201,Tributary of Lost River,30-Jul-07,11,108,0,0,0.93,5,0.93,19.44,34.26,36.11,0.93,0,051202081308
816,WED030-0028,MHAB,AA47750,070730103,Little Blue River,30-Jul-07,43,134,16,57.14,5.22,5,17.91,2.24,8.96,19.4,17.91,1.49,051202040205
816,WEL160-0025,MHAB,AA47742,070730202,Lost River,30-Jul-07,54,182,4,20.93,23.08,16,3.3,10.44,24.18,4.4,7.14,2.75,051202081307
816,WEU010-0039,MHAB,AA47744,070730104,Clifty Creek,30-Jul-07,36,125,3,20,12.8,7,4,8,16,6.4,1.6,1.6,051202060103
816,WEL030-0010,MHAB,AA47757,070731201,Guthrie Creek,31-Jul-07,37,126,2,0,30.16,6,0.79,5.56,41.27,7.94,15.87,2.38,051202080203
816,WEU030-0047,MHAB,AA47768,070731101,Sand Creek,31-Jul-07,35,183,3,0,9.29,2,10.93,4.92,28.42,13.11,0,0,051202060310
816,WEL160-0027,MHAB,AA47748,070731202,Lost River,31-Jul-07,41,284,4,46.15,20.07,7,13.73,5.63,15.14,1.76,2.82,1.06,051202081306
816,WEU050-0008,MHAB,AA47747,070731102,East Fork White Creek,31-Jul-07,21,117,0,0,1.71,1,0.85,0,10.26,2.56,0,0,051202060401
816,WEL160-0022,MHAB,AA47762,070731203,Tributary of French Lick Creek,31-Jul-07,67,393,11,48.31,26.46,23,9.67,17.3,19.08,10.69,16.28,11.96,051202081304
816,WEL150-0010,MHAB,AA47751,070731204,Lost River,31-Jul-07,64,411,11,30,35.52,11,9.25,10.46,14.84,26.03,9.25,0.97,051202081205
816,WEL150-0010,MHAB,AA50756,070731205,Lost River,31-Jul-07,69,522,16,32.26,26.63,11,17.43,7.09,5.94,26.05,7.28,3.07,051202081205
816,WEL110-0017,MHAB,AA47756,070801201,Indian Creek,01-Aug-07,57,194,11,45,16.49,13,10.31,2.06,25.77,3.61,9.79,3.09,051202080906
816,WEU010-0040,MHAB,AA47752,070801101,Clifty Creek,01-Aug-07,45,181,15,66.67,16.02,8,18.78,1.1,2.76,10.5,24.31,2.76,051202060107
816,WEL110-0016,MHAB,AA47749,070801202,Indian Creek,01-Aug-07,66,242,10,36.84,16.53,19,4.96,14.05,19.42,14.05,8.26,2.07,051202080903
816,WEL050-0019,MHAB,AA47741,070801102,North Fork Salt Creek,01-Aug-07,23,39,4,25,0,7,15.38,0,35.9,7.69,2.56,2.56,051202080602
816,WEL080-0015,MHAB,AA47766,070801203,Crooked Creek,01-Aug-07,28,144,5,6.67,10.42,13,25.69,2.08,9.72,32.64,4.17,2.08,051202080701
816,WEL170-0021,MHAB,AA47739,070806201,Sugar Creek,06-Aug-07,46,250,3,12.7,28.4,20,3.2,26.8,15.6,27.2,16,13.2,051202081504
816,WEL100-0015,MHAB,AA46671,070806101,East Fork White River,06-Aug-07,38,349,17,22.5,11.17,10,35.82,0.57,2.87,4.01,9.46,0.57,051202081006
816,WEL040-0011,MHAB,AA47769,070806202,Leatherwood Creek,06-Aug-07,59,409,3,42.03,15.4,17,2.69,5.87,39.12,12.71,24.21,13.45,051202081003
816,WEL010-0010,MHAB,AA46666,070807201,East Fork White River,07-Aug-07,38,504,11,80.63,1.39,10,68.25,1.19,19.05,3.17,41.67,0.79,051202080104
816,WED100-0011,MHAB,AA46634,070807202,Driftwood River,07-Aug-07,65,390,13,14.35,6.41,37,19.23,35.64,6.41,6.67,8.72,2.56,051202040903
816,WEU060-0009,MHAB,AA46633,070807101,East Fork White River,07-Aug-07,15,167,2,14.29,2.4,6,1.8,12.57,76.65,0.6,4.19,0,051202060603
816,WEL170-0019,MHAB,AA49466,070904101,East Fork White River,04-Sep-07,21,351,2,0,4.27,2,1.42,0.57,87.75,0.28,2.28,0.85,051202081508
816,WEM110-0014,MHAB,AA46642,070905101,Muscatatuck River,05-Sep-07,23,59,0,0,8.47,5,0,8.47,40.68,10.17,5.08,1.69,051202070905
816,WEM090-0014,MHAB,AA46658,070910101,Muscatatuck River,10-Sep-07,21,84,0,0,4.76,3,0,1.19,54.76,9.52,3.57,0,051202070902
816,WEL170-0022,MHAB,AA49465,070911101,East Fork White River,11-Sep-07,26,88,4,5,39.77,6,2.27,3.41,36.36,3.41,3.41,12.5,051202081502
816,WEL140-0005,MHAB,AA46653,070912101,East Fork White River,12-Sep-07,27,123,2,0,34.96,4,5.69,8.13,42.28,8.13,3.25,1.63,051202081406
864,WEM020-0040,MHAB,AA48734,071001201,Little Graham Creek,01-Oct-07,29,59,5,0,11.86,5,15.25,8.47,27.12,6.78,5.08,0,051202070202
864,WEM020-0032,MHAB,AA48736,071001202,Graham Creek,01-Oct-07,36,127,9,40,27.56,6,26.77,3.94,14.96,10.24,10.24,2.36,051202070203
864,WEM020-0034,MHAB,AA48737,071001203,Graham Creek,01-Oct-07,32,243,8,33.33,23.46,5,25.51,1.23,3.29,25.51,7.41,0.41,051202070203
864,WEM020-0030,MHAB,AA48738,071001204,Rush Branch,01-Oct-07,26,87,4,4.17,37.93,10,9.2,0,9.2,21.84,5.75,2.3,051202070203
864,WEM020-0042,MHAB,AA48739,071001205,Graham Creek,01-Oct-07,27,120,5,6.25,45,7,20,3.33,5,7.5,10,0,051202070203
864,WEM020-0025,MHAB,AA48743,071001206,Little Graham Creek,01-Oct-07,40,240,6,70.83,26.25,8,22.92,13.33,8.33,11.25,7.5,1.25,051202070202
864,WEM020-0025,MHAB,AA48748,071001207,Little Graham Creek,01-Oct-07,41,211,2,55,29.38,12,28.44,6.64,9,8.06,7.58,0.47,051202070202
864,WEM020-0038,MHAB,AA48745,071002201,Little Graham Creek,02-Oct-07,27,226,7,0,29.65,7,35.4,1.77,3.54,3.54,2.21,0,051202070202
864,WEM020-0036,MHAB,AA48744,071002202,Graham Creek,02-Oct-07,22,84,6,0,23.81,0,28.57,5.95,10.71,4.76,0,0,051202070204
864,WEM020-0031,MHAB,AA48749,071002203,Rush Creek,02-Oct-07,21,56,2,0,42.86,6,3.57,5.36,8.93,5.36,3.57,0,051202070203
864,WEM020-0031,MHAB,AA48750,071002204,Rush Creek,02-Oct-07,16,79,1,0,73.42,4,3.8,5.06,2.53,6.33,1.27,0,051202070203
864,WEM020-0043,MHAB,AA48740,071002205,Graham Creek,02-Oct-07,18,58,5,6.67,44.83,5,17.24,18.97,1.72,3.45,13.79,1.72,051202070203
864,WEM020-0026,MHAB,AA48742,071002206,Little Graham Creek,02-Oct-07,27,100,2,16.67,45,5,3,15,21,3,6,1,051202070202
864,WEM020-0041,MHAB,AA48741,071002207,Little Graham Creek,02-Oct-07,38,255,3,100,35.29,3,11.37,6.67,9.02,7.06,3.14,0.39,051202070202
864,WEM020-0029,MHAB,AA48746,071003201,Little Graham Creek,03-Oct-07,19,171,0,0,69.01,6,0,55.56,7.6,44.44,1.75,0,051202070202
864,WEM020-0028,MHAB,AA48758,071003202,Little Graham Creek,03-Oct-07,40,280,6,20,21.07,11,49.29,9.64,8.57,6.79,8.93,0.36,051202070202
864,WEM020-0023,MHAB,AA48757,071003203,Graham Creek,03-Oct-07,48,343,10,72.73,32.94,8,30.32,0.58,6.12,20.12,10.79,1.17,051202070201
864,WEM020-0044,MHAB,AA48754,071003204,North Fork Creek,03-Oct-07,32,207,1,12.73,47.83,13,17.87,14.01,6.76,2.9,11.59,1.93,051202070201
